City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1092,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1103,Hithadhoo,MV,28.140000000000043,overcast clouds,-0.6,73.0833,Scoop Guest House
1108,Bandarbeyla,SO,26.600000000000023,clear sky,9.4942,50.8122,JABIR HOTEL
1112,Zambrano,CO,27.430000000000007,overcast clouds,9.7472,-74.8153,Hotel Doña Lesbia
1123,Sirte,LY,27.560000000000002,scattered clouds,31.2089,16.5887,الهادي ابوشعاله سرت
1126,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1135,Cockburn Town,TC,26.33000000000004,overcast clouds,21.4612,-71.1419,Osprey Beach Hotel
1138,Nushki,PK,25.870000000000005,clear sky,29.5542,66.0215,Jahangir Hotel Noshki
1147,Nawāda,IN,25.390000000000043,scattered clouds,24.8833,85.5333,Hotal Rajshree International
1152,Anloga,GH,28.03000000000003,overcast clouds,5.7947,0.8973,Pin Drop Hotel
1157,Dingle,PH,26.060000000000002,overcast clouds,10.9995,122.6711,SEGAYA PROPERTY
1162,Davila,PH,28.420000000000016,broken clouds,18.4726,120.5763,Blue Ridge Beach Resort
1165,Umluj,SA,29.82000000000005,overcast clouds,25.0213,37.2685,Moon light Furnished Units
1176,Atuona,PF,26.260000000000048,few clouds,-9.8,-139.0333,Villa Enata
1183,Ixtapa,MX,28.57000000000005,clear sky,20.7,-105.2,Hotel Plaza Providencia
1185,Puerto Ayora,EC,26.980000000000018,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1189,Myanaung,MM,28.430000000000007,overcast clouds,18.2833,95.3167,Taung Hlay Khar
1202,San-Pédro,CI,27.180000000000007,overcast clouds,4.7485,-6.6363,Hotel Maria
1203,Puerto Ayora,EC,26.980000000000018,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1211,Sinnamary,GF,25.220000000000027,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
1219,Hong Kong,HK,29.980000000000018,overcast clouds,22.2855,114.1577,Mini Hotel Central
1234,Vaini,TO,25.090000000000032,scattered clouds,-21.2,-175.2,Keleti Beach Resort
1235,Alofi,NU,25.260000000000048,overcast clouds,-19.0595,-169.9187,Taloa Heights
1238,Namatanai,PG,27.010000000000048,overcast clouds,-3.6667,152.4333,Namatanai Hotel
1240,Najrān,SA,26.510000000000048,few clouds,17.4924,44.1277,محمد هادي ال فطيح
1242,Atuona,PF,26.260000000000048,few clouds,-9.8,-139.0333,Villa Enata
1253,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1265,Avarua,CK,26.03000000000003,overcast clouds,-21.2078,-159.775,Paradise Inn
1266,Kalmunai,LK,26.879999999999995,overcast clouds,7.4167,81.8167,VS Villa
1277,Bairiki Village,KI,29.0,light rain,1.3292,172.9752,Tarawa Boutique Hotel
1280,Hilo,US,27.110000000000014,scattered clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1282,Hilo,US,27.110000000000014,scattered clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1283,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1286,Puerto Ayora,EC,26.980000000000018,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1296,Wamba,NG,26.82000000000005,light rain,8.9333,8.6,Roma Zee Guest House Annex
1305,Puerto Ayora,EC,26.980000000000018,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1306,Avarua,CK,26.03000000000003,overcast clouds,-21.2078,-159.775,Paradise Inn
1307,Hilo,US,27.110000000000014,scattered clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1308,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1316,Vaini,TO,25.090000000000032,scattered clouds,-21.2,-175.2,Keleti Beach Resort
1322,Atuona,PF,26.260000000000048,few clouds,-9.8,-139.0333,Villa Enata
1323,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1327,Butaritari,KI,27.860000000000014,light rain,3.0707,172.7902,Isles Sunset Lodge
1335,George Town,MY,26.610000000000014,few clouds,5.4112,100.3354,Cititel Penang
1337,Maceió,BR,25.689999999999998,clear sky,-9.6658,-35.7353,Poutur Pousada
1340,Butaritari,KI,27.860000000000014,light rain,3.0707,172.7902,Isles Sunset Lodge
1345,Balkanabat,TM,29.400000000000034,clear sky,39.5108,54.3671,Nebitchi Hotel
1355,Atuona,PF,26.260000000000048,few clouds,-9.8,-139.0333,Villa Enata
1357,Vaini,TO,25.090000000000032,scattered clouds,-21.2,-175.2,Keleti Beach Resort
1359,Butaritari,KI,27.860000000000014,light rain,3.0707,172.7902,Isles Sunset Lodge
1361,Hilo,US,27.110000000000014,scattered clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1367,Mogadishu,SO,25.840000000000032,overcast clouds,2.0371,45.3438,Hotel Juba
1378,Butaritari,KI,27.860000000000014,light rain,3.0707,172.7902,Isles Sunset Lodge
1381,George Town,MY,26.610000000000014,few clouds,5.4112,100.3354,Cititel Penang
1384,Vaini,TO,25.090000000000032,scattered clouds,-21.2,-175.2,Keleti Beach Resort
1386,Puerto Ayora,EC,26.980000000000018,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1388,Rondonópolis,BR,27.460000000000036,overcast clouds,-16.4708,-54.6356,Serras Hotel
1391,Kloulklubed,PW,25.28000000000003,overcast clouds,7.0419,134.2556,Storyboard Beach Resort
1395,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1397,‘Āhuimanu,US,29.840000000000032,few clouds,21.4447,-157.8378,Paradise Bay Resort
1404,Fortuna,US,29.710000000000036,scattered clouds,40.5982,-124.1573,Super 8 by Wyndham Fortuna
1410,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1416,Bac Giang,VN,28.04000000000002,broken clouds,21.2667,106.2,An Binh Hotel 2
1420,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1426,Vaini,TO,25.090000000000032,scattered clouds,-21.2,-175.2,Keleti Beach Resort
1428,Kathu,TH,28.120000000000005,overcast clouds,7.9178,98.3332,Novotel Phuket Resort
1430,Puerto Ayora,EC,26.980000000000018,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1433,Faanui,PF,26.710000000000036,scattered clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
1444,Butaritari,KI,27.860000000000014,light rain,3.0707,172.7902,Isles Sunset Lodge
1451,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1456,Vaitape,PF,26.710000000000036,scattered clouds,-16.5167,-151.75,Conrad Bora Bora Nui
1465,Alofi,NU,26.939999999999998,overcast clouds,-19.0595,-169.9187,Taloa Heights
1470,Kapaa,US,28.99000000000001,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1479,‘Ewa Beach,US,29.970000000000027,clear sky,21.3156,-158.0072,Uncle Junior Robert
1480,Altus,US,25.04000000000002,clear sky,34.6381,-99.334,"Holiday Inn Express & Suites Altus, an IHG Hotel"
1481,Kapaa,US,28.180000000000007,clear sky,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1483,Namatanai,PG,27.010000000000048,overcast clouds,-3.6667,152.4333,Namatanai Hotel
1490,Kupang,ID,25.32000000000005,few clouds,-10.1667,123.5833,Hotel On The Rock by Prasanthi
1492,Kavieng,PG,28.340000000000032,overcast clouds,-2.5744,150.7967,Nusa Island Retreat
1494,Najrān,SA,25.360000000000014,few clouds,17.4924,44.1277,محمد هادي ال فطيح
1496,Avarua,CK,27.03000000000003,few clouds,-21.2078,-159.775,Paradise Inn
1501,Salalah,OM,28.05000000000001,few clouds,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
1514,Banda Aceh,ID,27.400000000000034,overcast clouds,5.5577,95.3222,Sulthan Hotel International
1517,Butaritari,KI,27.860000000000014,light rain,3.0707,172.7902,Isles Sunset Lodge
1519,Touros,BR,26.5,broken clouds,-5.1989,-35.4608,INN NEW HORIZON
